time,Year,Month,Day,pr
2000-03-17,2000,3,17,15.491515
2000-03-18,2000,3,18,12.570143
2000-03-19,2000,3,19,9.692534
2000-03-20,2000,3,20,7.3690414
2000-03-21,2000,3,21,6.323963
2000-03-22,2000,3,22,8.4481535
2000-03-23,2000,3,23,10.771632
2000-03-24,2000,3,24,9.444624
2000-03-25,2000,3,25,8.885622
2000-03-26,2000,3,26,7.3544683
2000-03-27,2000,3,27,13.338163
2000-03-28,2000,3,28,7.169753
2000-03-29,2000,3,29,1.0159165
2000-03-30,2000,3,30,4.603222
2000-03-31,2000,3,31,2.1567643
2000-04-01,2000,4,1,2.7275233
2000-04-02,2000,4,2,0.7929951
2000-04-03,2000,4,3,1.7324835
2000-04-04,2000,4,4,14.061869
2000-04-05,2000,4,5,15.24885
2000-04-06,2000,4,6,9.101823
2000-04-07,2000,4,7,6.1015635
2000-04-08,2000,4,8,1.707226
2000-04-09,2000,4,9,0.45458972
2000-04-10,2000,4,10,1.1718273
2000-04-11,2000,4,11,7.9502163
2000-04-12,2000,4,12,17.880396
2000-04-13,2000,4,13,10.627225
2000-04-14,2000,4,14,20.592764
2000-04-15,2000,4,15,1.6162992
2000-04-16,2000,4,16,1.1314154
2000-04-17,2000,4,17,5.9752913
2000-04-18,2000,4,18,9.859472
2000-04-19,2000,4,19,2.8689504
2000-04-20,2000,4,20,1.0606945
2000-04-21,2000,4,21,1.0809004
2000-04-22,2000,4,22,4.06602
2000-04-23,2000,4,23,5.2984505
2000-04-24,2000,4,24,9.010911
2000-04-25,2000,4,25,3.7629604
2000-04-26,2000,4,26,0.59096515
2000-04-27,2000,4,27,0.7071346
2000-04-28,2000,4,28,0.45964122
2000-04-29,2000,4,29,1.1667758
2000-04-30,2000,4,30,1.0912418
2000-05-01,2000,5,1,9.554967
2000-05-02,2000,5,2,5.975187
2000-05-03,2000,5,3,1.5170872
2000-05-04,2000,5,4,0.9714663
2000-05-05,2000,5,5,2.5417805
2000-05-06,2000,5,6,9.488434
2000-05-07,2000,5,7,3.3602118
2000-05-08,2000,5,8,2.1425486
2000-05-09,2000,5,9,0.8916259
2000-05-10,2000,5,10,2.914399
2000-05-11,2000,5,11,1.1976957
2000-05-12,2000,5,12,3.6596358
2000-05-13,2000,5,13,3.19387
2000-05-14,2000,5,14,3.0807405
2000-05-15,2000,5,15,5.1234813
2000-05-16,2000,5,16,5.968526
2000-05-17,2000,5,17,3.2138228
2000-05-18,2000,5,18,1.6701221
2000-05-19,2000,5,19,2.76801
2000-05-20,2000,5,20,9.415239
2000-05-21,2000,5,21,6.753683
2000-05-22,2000,5,22,0.91157854
2000-05-23,2000,5,23,1.5836209
2000-05-24,2000,5,24,0.69865584
2000-05-25,2000,5,25,0.65873563
2000-05-26,2000,5,26,0.80512464
2000-05-27,2000,5,27,1.6967356
2000-05-28,2000,5,28,1.4372319
2000-05-29,2000,5,29,1.8697381
2000-05-30,2000,5,30,1.1976957
2000-05-31,2000,5,31,2.367854
2000-06-01,2000,6,1,4.024565
2000-06-02,2000,6,2,2.547592
2000-06-03,2000,6,3,4.196495
2000-06-04,2000,6,4,2.1802783
2000-06-05,2000,6,5,2.9852092
2000-06-06,2000,6,6,1.0549724
2000-06-07,2000,6,7,2.8914213
2000-06-08,2000,6,8,6.7206326
2000-06-09,2000,6,9,6.6659303
2000-06-10,2000,6,10,0.3594458
2000-06-11,2000,6,11,0.57828426
2000-06-12,2000,6,12,0.7111132
2000-06-13,2000,6,13,2.313137
2000-06-14,2000,6,14,5.6969223
2000-06-15,2000,6,15,2.7898252
2000-06-16,2000,6,16,1.9614697
2000-06-17,2000,6,17,3.8526356
2000-06-18,2000,6,18,1.0002553
2000-06-19,2000,6,19,3.0164719
2000-06-20,2000,6,20,0.4376173
2000-06-21,2000,6,21,0.73456764
2000-06-22,2000,6,22,0.73456764
2000-06-23,2000,6,23,0.90649724
2000-06-24,2000,6,24,4.3996572
2000-06-25,2000,6,25,1.9771159
2000-06-26,2000,6,26,0.5001128
2000-06-27,2000,6,27,0.179708
2000-06-28,2000,6,28,0.31256676
2000-06-29,2000,6,29,1.3128519
2000-06-30,2000,6,30,0.5412996
2000-07-01,2000,7,1,0.43931603
2000-07-02,2000,7,2,0.47069788
2000-07-03,2000,7,3,0.6982088
2000-07-04,2000,7,4,1.514107
2000-07-05,2000,7,5,1.0198653
2000-07-06,2000,7,6,0.3373325
2000-07-07,2000,7,7,0.4863739
2000-07-08,2000,7,8,0.43931603
2000-07-09,2000,7,9,0.07843971
2000-07-10,2000,7,10,0.18042326
2000-07-11,2000,7,11,0.2039671
2000-07-12,2000,7,12,0.8943379
2000-07-13,2000,7,13,8.747384
2000-07-14,2000,7,14,5.1699877
2000-07-15,2000,7,15,0.36087632
2000-07-16,2000,7,16,0.43931603
2000-07-17,2000,7,17,0.8158982
2000-07-18,2000,7,18,7.3587894
2000-07-19,2000,7,19,12.3954115
2000-07-20,2000,7,20,6.8959293
2000-07-21,2000,7,21,7.068515
2000-07-22,2000,7,22,2.973318
2000-07-23,2000,7,23,2.4790764
2000-07-24,2000,7,24,0.39225817
2000-07-25,2000,7,25,3.8755238
2000-07-26,2000,7,26,2.7379692
2000-07-27,2000,7,27,1.7494559
2000-07-28,2000,7,28,0.58051944
2000-07-29,2000,7,29,0.36087632
2000-07-30,2000,7,30,1.278758
2000-07-31,2000,7,31,1.9085705
2000-08-01,2000,8,1,4.833892
2000-08-02,2000,8,2,2.2772102
2000-08-03,2000,8,3,1.7242581
2000-08-04,2000,8,4,0.8145571
2000-08-05,2000,8,5,0.21404028
2000-08-06,2000,8,6,3.7814975
2000-08-07,2000,8,7,1.2248158
2000-08-08,2000,8,8,0.34484267
2000-08-09,2000,8,9,0.13078749
2000-08-10,2000,8,10,0.19024312
2000-08-11,2000,8,11,0.13078749
2000-08-12,2000,8,12,-1.4901161e-05
2000-08-13,2000,8,13,0.07133186
2000-08-14,2000,8,14,0.17240644
2000-08-15,2000,8,15,0.18429756
2000-08-16,2000,8,16,0.33295155
2000-08-17,2000,8,17,0.07133186
2000-08-18,2000,8,18,0.20809472
2000-08-19,2000,8,19,0.21998584
2000-08-20,2000,8,20,0.43402612
2000-08-21,2000,8,21,0.14862418
2000-08-22,2000,8,22,0.07727742
2000-08-23,2000,8,23,0.44591725
2000-08-24,2000,8,24,0.16646087
2000-08-25,2000,8,25,5.7792664
2000-08-26,2000,8,26,0.16051531
2000-08-27,2000,8,27,0.3091693
2000-08-28,2000,8,28,1.3675094
2000-08-29,2000,8,29,0.21998584
2000-08-30,2000,8,30,0.7907748
2000-08-31,2000,8,31,1.2509376
2000-09-01,2000,9,1,1.13675
2000-09-02,2000,9,2,5.63696
2000-09-03,2000,9,3,1.3236105
2000-09-04,2000,9,4,7.069558
2000-09-05,2000,9,5,9.45203
2000-09-06,2000,9,6,12.628659
2000-09-07,2000,9,7,9.125024
2000-09-08,2000,9,8,6.607607
2000-09-09,2000,9,9,11.772215
2000-09-10,2000,9,10,5.398199
2000-09-11,2000,9,11,2.8859675
2000-09-12,2000,9,12,1.0900348
2000-09-13,2000,9,13,2.7302504
2000-09-14,2000,9,14,9.95551
2000-09-15,2000,9,15,6.8204107
2000-09-16,2000,9,16,0.52945316
2000-09-17,2000,9,17,0.9498894
2000-09-18,2000,9,18,0.49310923
2000-09-19,2000,9,19,0.4515946
2000-09-20,2000,9,20,6.7581234
2000-09-21,2000,9,21,5.263239
2000-09-22,2000,9,22,4.235506
2000-09-23,2000,9,23,13.069853
2000-09-24,2000,9,24,10.360375
2000-09-25,2000,9,25,1.3806969
2000-09-26,2000,9,26,0.5969256
2000-09-27,2000,9,27,3.18183
2000-09-28,2000,9,28,1.1107922
2000-09-29,2000,9,29,1.6350448
2000-09-30,2000,9,30,6.945401
2000-10-01,2000,10,1,2.5366545
2000-10-02,2000,10,2,1.5317202
2000-10-03,2000,10,3,1.4992952
2000-10-04,2000,10,4,0.7780194
2000-10-05,2000,10,5,2.5042295
2000-10-06,2000,10,6,1.223743
2000-10-07,2000,10,7,1.5074015
2000-10-08,2000,10,8,1.7829537
2000-10-09,2000,10,9,0.8995831
2000-10-10,2000,10,10,0.13777614
2000-10-11,2000,10,11,0.024318695
2000-10-12,2000,10,12,0.21070242
2000-10-13,2000,10,13,0.6726682
2000-10-14,2000,10,14,1.1832416
2000-10-15,2000,10,15,1.0859668
2000-10-16,2000,10,16,1.2480617
2000-10-17,2000,10,17,0.8995831
2000-10-18,2000,10,18,0.2836585
2000-10-19,2000,10,19,0.34847856
2000-10-20,2000,10,20,0.47004223
2000-10-21,2000,10,21,6.6212416
2000-10-22,2000,10,22,11.637807
2000-10-23,2000,10,23,8.493334
2000-10-24,2000,10,24,10.778755
2000-10-25,2000,10,25,17.124445
2000-10-26,2000,10,26,17.959192
2000-10-27,2000,10,27,6.694168
2000-10-28,2000,10,28,2.8932393
2000-10-29,2000,10,29,5.7216587
2000-10-30,2000,10,30,5.37318
2000-10-31,2000,10,31,9.752899
2000-11-01,2000,11,1,22.035032
2000-11-02,2000,11,2,13.889402
2000-11-03,2000,11,3,4.530728
2000-11-04,2000,11,4,2.8021336
2000-11-05,2000,11,5,3.2873452
2000-11-06,2000,11,6,2.7839394
2000-11-07,2000,11,7,7.9818516
2000-11-08,2000,11,8,4.949227
2000-11-09,2000,11,9,10.996283
2000-11-10,2000,11,10,9.880275
2000-11-11,2000,11,11,14.756724
2000-11-12,2000,11,12,4.7733335
2000-11-13,2000,11,13,5.501166
2000-11-14,2000,11,14,1.5102327
2000-11-15,2000,11,15,6.774873
2000-11-16,2000,11,16,10.480732
2000-11-17,2000,11,17,4.2638483
2000-11-18,2000,11,18,3.7179887
2000-11-19,2000,11,19,2.529189
2000-11-20,2000,11,20,4.8279166
2000-11-21,2000,11,21,5.4829717
2000-11-22,2000,11,22,1.0007471
2000-11-23,2000,11,23,2.031848
2000-11-24,2000,11,24,0.976488
2000-11-25,2000,11,25,0.1758784
2000-11-26,2000,11,26,0.2850592
2000-11-27,2000,11,27,0.65502524
2000-11-28,2000,11,28,0.8612573
2000-11-29,2000,11,29,1.6800612
2000-11-30,2000,11,30,0.26711822
2000-12-01,2000,12,1,0.40067732
2000-12-02,2000,12,2,0.20034611
2000-12-03,2000,12,3,3.7755518
2000-12-04,2000,12,4,4.3868423
2000-12-05,2000,12,5,6.991193
2000-12-06,2000,12,6,8.511692
2000-12-07,2000,12,7,5.4142027
2000-12-08,2000,12,8,3.3081026
2000-12-09,2000,12,9,2.4862142
2000-12-10,2000,12,10,3.3800154
2000-12-11,2000,12,11,4.5820327
2000-12-12,2000,12,12,8.424356
2000-12-13,2000,12,13,2.6814194
2000-12-14,2000,12,14,6.20012
2000-12-15,2000,12,15,8.72229
2000-12-16,2000,12,16,8.049369
2000-12-17,2000,12,17,14.36764
2000-12-18,2000,12,18,4.2430015
2000-12-19,2000,12,19,9.929448
2000-12-20,2000,12,20,7.7308865
2000-12-21,2000,12,21,0.25685132
2000-12-22,2000,12,22,0.066787004
2000-12-23,2000,12,23,0.35443902
2000-12-24,2000,12,24,1.1198223
2000-12-25,2000,12,25,1.2842119
2000-12-26,2000,12,26,0.30821562
2000-12-27,2000,12,27,9.282202
2000-12-28,2000,12,28,6.4158735
2000-12-29,2000,12,29,4.977569
2000-12-30,2000,12,30,5.75836
2000-12-31,2000,12,31,0.7685423
2001-01-01,2001,1,1,0.08292496
2001-01-02,2001,1,2,0.13822317
2001-01-03,2001,1,3,0.58054924
2001-01-04,2001,1,4,0.97312033
2001-01-05,2001,1,5,2.8419793
2001-01-06,2001,1,6,8.343503
2001-01-07,2001,1,7,3.2013803
2001-01-08,2001,1,8,1.4873296
2001-01-09,2001,1,9,3.195852
2001-01-10,2001,1,10,6.4470024
2001-01-11,2001,1,11,7.4698925
2001-01-12,2001,1,12,2.3222418
2001-01-13,2001,1,13,7.0939064
2001-01-14,2001,1,14,2.32777
2001-01-15,2001,1,15,1.155585
2001-01-16,2001,1,16,3.9588661
2001-01-17,2001,1,17,9.593084
2001-01-18,2001,1,18,2.3222418
2001-01-19,2001,1,19,0.9288937
2001-01-20,2001,1,20,3.6824048
2001-01-21,2001,1,21,4.108161
2001-01-22,2001,1,22,6.5299273
2001-01-23,2001,1,23,11.942983
2001-01-24,2001,1,24,2.4659932
2001-01-25,2001,1,25,1.5094429
2001-01-26,2001,1,26,0.3428012
2001-01-27,2001,1,27,0.5750209
2001-01-28,2001,1,28,0.4312545
2001-01-29,2001,1,29,0.49760938
2001-01-30,2001,1,30,0.19903481
2001-01-31,2001,1,31,1.4781282
2001-02-01,2001,2,1,2.8369353
2001-02-02,2001,2,2,5.084924
2001-02-03,2001,2,3,8.876495
2001-02-04,2001,2,4,2.5828779
2001-02-05,2001,2,5,0.0346452
2001-02-06,2001,2,6,0.5658418
2001-02-07,2001,2,7,0.6813258
2001-02-08,2001,2,8,1.5281663
2001-02-09,2001,2,9,1.6744435
2001-02-10,2001,2,10,0.665918
2001-02-11,2001,2,11,0.188604
2001-02-12,2001,2,12,0.0115484
2001-02-13,2001,2,13,0.1732111
2001-02-14,2001,2,14,0.1924634
2001-02-15,2001,2,15,0.4003197
2001-02-16,2001,2,16,1.0855049
2001-02-17,2001,2,17,0.6505251
2001-02-18,2001,2,18,3.3450425
2001-02-19,2001,2,19,5.0926285
2001-02-20,2001,2,20,6.7940207
2001-02-21,2001,2,21,10.054379
2001-02-22,2001,2,22,13.149224
2001-02-23,2001,2,23,13.002947
2001-02-24,2001,2,24,9.861917
2001-02-25,2001,2,25,1.4280901
2001-02-26,2001,2,26,10.339231
2001-02-27,2001,2,27,17.237186
2001-02-28,2001,2,28,10.735825
2001-03-01,2001,3,1,11.933878
2001-03-02,2001,3,2,6.880626
2001-03-03,2001,3,3,5.1371603
2001-03-04,2001,3,4,1.2912899
2001-03-05,2001,3,5,5.2583666
2001-03-06,2001,3,6,20.17571
2001-03-07,2001,3,7,11.090115
2001-03-08,2001,3,8,1.2213737
2001-03-09,2001,3,9,1.0955036
2001-03-10,2001,3,10,3.7200153
2001-03-11,2001,3,11,2.116412
2001-03-12,2001,3,12,1.2306869
2001-03-13,2001,3,13,0.70858
2001-03-14,2001,3,14,5.482137
2001-03-15,2001,3,15,12.087718
2001-03-16,2001,3,16,20.376162
2001-03-17,2001,3,17,3.3890457
2001-03-18,2001,3,18,7.635817
2001-03-19,2001,3,19,19.042925
2001-03-20,2001,3,20,9.31868
2001-03-21,2001,3,21,21.993755
2001-03-22,2001,3,22,17.737658
2001-03-23,2001,3,23,10.549366
2001-03-24,2001,3,24,2.5452824
2001-03-25,2001,3,25,0.86708367
2001-03-26,2001,3,26,0.25174022
2001-03-27,2001,3,27,1.6129464
2001-03-28,2001,3,28,1.5989691
2001-03-29,2001,3,29,1.1700839
2001-03-30,2001,3,30,0.6852746
2001-03-31,2001,3,31,1.570493
2001-04-01,2001,4,1,1.1524856
2001-04-02,2001,4,2,1.0450035
2001-04-03,2001,4,3,2.0482092
2001-04-04,2001,4,4,2.0720959
2001-04-05,2001,4,5,3.5171957
2001-04-06,2001,4,6,0.45979023
2001-04-07,2001,4,7,2.4124682
2001-04-08,2001,4,8,0.52548945
2001-04-09,2001,4,9,1.128599
2001-04-10,2001,4,10,3.188774
2001-04-11,2001,4,11,1.922816
2001-04-12,2001,4,12,1.1883229
2001-04-13,2001,4,13,1.785472
2001-04-14,2001,4,14,1.295805
2001-04-15,2001,4,15,0.7583648
2001-04-16,2001,4,16,2.0959826
2001-04-17,2001,4,17,1.1465251
2001-04-18,2001,4,18,1.7436743
2001-04-19,2001,4,19,3.7620366
2001-04-20,2001,4,20,3.7142634
2001-04-21,2001,4,21,4.5562387
2001-04-22,2001,4,22,3.630653
2001-04-23,2001,4,23,8.766145
2001-04-24,2001,4,24,6.108835
2001-04-25,2001,4,25,0.76434016
2001-04-26,2001,4,26,1.6302168
2001-04-27,2001,4,27,1.7376989
2001-04-28,2001,4,28,4.395008
2001-04-29,2001,4,29,0.6150603
2001-04-30,2001,4,30,0.7022023
2001-05-01,2001,5,1,7.1903915
2001-05-02,2001,5,2,3.1064749
2001-05-03,2001,5,3,10.44853
2001-05-04,2001,5,4,0.63478947
2001-05-05,2001,5,5,0.7696152
2001-05-06,2001,5,6,5.286068
2001-05-07,2001,5,7,3.0109882
2001-05-08,2001,5,8,7.7240467
2001-05-09,2001,5,9,12.7011385
2001-05-10,2001,5,10,5.0782113
2001-05-11,2001,5,11,0.57299435
2001-05-12,2001,5,12,0.30897558
2001-05-13,2001,5,13,0.58984756
2001-05-14,2001,5,14,1.9436628
2001-05-15,2001,5,15,2.8368382
2001-05-16,2001,5,16,3.230065
2001-05-17,2001,5,17,0.88757277
2001-05-18,2001,5,18,0.19100308
2001-05-19,2001,5,19,0.71905553
2001-05-20,2001,5,20,0.7583797
2001-05-21,2001,5,21,3.8198977
2001-05-22,2001,5,22,2.11218
2001-05-23,2001,5,23,6.7634583
2001-05-24,2001,5,24,1.8593967
2001-05-25,2001,5,25,4.134476
2001-05-26,2001,5,26,14.026865
2001-05-27,2001,5,27,4.555792
2001-05-28,2001,5,28,2.0560174
2001-05-29,2001,5,29,0.6516427
2001-05-30,2001,5,30,1.6627908
2001-05-31,2001,5,31,0.6940216
2001-06-01,2001,6,1,2.1225662
2001-06-02,2001,6,2,5.9454737
2001-06-03,2001,6,3,3.863409
2001-06-04,2001,6,4,0.43955445
2001-06-05,2001,6,5,0.90801716
2001-06-06,2001,6,6,1.3938397
2001-06-07,2001,6,7,2.810806
2001-06-08,2001,6,8,1.2897253
2001-06-09,2001,6,9,0.30075014
2001-06-10,2001,6,10,0.06940961
2001-06-11,2001,6,11,0.6477535
2001-06-12,2001,6,12,1.1451393
2001-06-13,2001,6,13,7.345095
2001-06-14,2001,6,14,0.81548095
2001-06-15,2001,6,15,1.4921576
2001-06-16,2001,6,16,0.26026368
2001-06-17,2001,6,17,1.5557706
2001-06-18,2001,6,18,2.3596883
2001-06-19,2001,6,19,2.8223693
2001-06-20,2001,6,20,1.7986894
2001-06-21,2001,6,21,0.82704425
2001-06-22,2001,6,22,0.13302267
2001-06-23,2001,6,23,0.13302267
2001-06-24,2001,6,24,0.38172305
2001-06-25,2001,6,25,0.55521727
2001-06-26,2001,6,26,0.4106313
2001-06-27,2001,6,27,0.93115866
2001-06-28,2001,6,28,0.46268106
2001-06-29,2001,6,29,0.5147308
2001-06-30,2001,6,30,0.4517734
2001-07-01,2001,7,1,0.27498603
2001-07-02,2001,7,2,0.5303323
2001-07-03,2001,7,3,0.26844442
2001-07-04,2001,7,4,0.111311674
2001-07-05,2001,7,5,0.3142804
2001-07-06,2001,7,6,2.4486482
2001-07-07,2001,7,7,0.8184016
2001-07-08,2001,7,8,0.320822
2001-07-09,2001,7,9,0.24880469
2001-07-10,2001,7,10,0.99518895
2001-07-11,2001,7,11,1.2897998
2001-07-12,2001,7,12,0.79876184
2001-07-13,2001,7,13,0.5237907
2001-07-14,2001,7,14,0.47795475
2001-07-15,2001,7,15,1.0344684
2001-07-16,2001,7,16,1.2177825
2001-07-17,2001,7,17,0.6285459
2001-07-18,2001,7,18,2.5992393
2001-07-19,2001,7,19,1.5255064
2001-07-20,2001,7,20,1.3094395
2001-07-21,2001,7,21,0.8511394
2001-07-22,2001,7,22,1.1850446
2001-07-23,2001,7,23,0.6874651
2001-07-24,2001,7,24,0.117853284
2001-07-25,2001,7,25,0.2553463
2001-07-26,2001,7,26,2.3373513
2001-07-27,2001,7,27,1.7677546
2001-07-28,2001,7,28,1.9969046
2001-07-29,2001,7,29,1.3880134
2001-07-30,2001,7,30,1.5451461
2001-07-31,2001,7,31,0.42685866
2001-08-01,2001,8,1,0.27656555
2001-08-02,2001,8,2,0.81163645
2001-08-03,2001,8,3,0.2104193
2001-08-04,2001,8,4,0.41483343
2001-08-05,2001,8,5,0.6132424
2001-08-06,2001,8,6,0.65532327
2001-08-07,2001,8,7,0.56514144
2001-08-08,2001,8,8,1.6112626
2001-08-09,2001,8,9,0.36674738
2001-08-10,2001,8,10,0.2104193
2001-08-11,2001,8,11,0.8356869
2001-08-12,2001,8,12,0.14428794
2001-08-13,2001,8,13,0.4990101
2001-08-14,2001,8,14,0.36674738
2001-08-15,2001,8,15,0.3607273
2001-08-16,2001,8,16,0.15631318
2001-08-17,2001,8,17,0.33067167
2001-08-18,2001,8,18,0.07815659
2001-08-19,2001,8,19,0.20441413
2001-08-20,2001,8,20,0.21643937
2001-08-21,2001,8,21,0.43287873
2001-08-22,2001,8,22,0.21643937
2001-08-23,2001,8,23,0.23446977
2001-08-24,2001,8,24,0.3426969
2001-08-25,2001,8,25,1.1242777
2001-08-26,2001,8,26,1.2625456
2001-08-27,2001,8,27,1.9900203
2001-08-28,2001,8,28,1.8337071
2001-08-29,2001,8,29,1.0581315
2001-08-30,2001,8,30,0.024050474
2001-08-31,2001,8,31,0.09948015
2001-09-01,2001,9,1,0.33394992
2001-09-02,2001,9,2,0.45473874
2001-09-03,2001,9,3,0.58974326
2001-09-04,2001,9,4,0.28422475
2001-09-05,2001,9,5,1.4281571
2001-09-06,2001,9,6,0.31264126
2001-09-07,2001,9,7,1.5915781
2001-09-08,2001,9,8,3.1263084
2001-09-09,2001,9,9,4.078403
2001-09-10,2001,9,10,4.632607
2001-09-11,2001,9,11,9.108886
2001-09-12,2001,9,12,5.8689117
2001-09-13,2001,9,13,9.734154
2001-09-14,2001,9,14,17.99041
2001-09-15,2001,9,15,0.63948333
2001-09-16,2001,9,16,0.97341835
2001-09-17,2001,9,17,0.1989603
2001-09-18,2001,9,18,3.1263084
2001-09-19,2001,9,19,3.5099835
2001-09-20,2001,9,20,5.463913
2001-09-21,2001,9,21,0.5186945
2001-09-22,2001,9,22,1.1794716
2001-09-23,2001,9,23,1.0231584
2001-09-24,2001,9,24,0.9094775
2001-09-25,2001,9,25,5.2081347
2001-09-26,2001,9,26,4.710764
2001-09-27,2001,9,27,20.207226
2001-09-28,2001,9,28,12.405708
2001-09-29,2001,9,29,0.660792
2001-09-30,2001,9,30,10.403737
2001-10-01,2001,10,1,1.5974939
2001-10-02,2001,10,2,1.0191947
2001-10-03,2001,10,3,0.543952
2001-10-04,2001,10,4,0.26911497
2001-10-05,2001,10,5,0.9275824
2001-10-06,2001,10,6,2.7941914
2001-10-07,2001,10,7,3.9851518
2001-10-08,2001,10,8,0.80162287
2001-10-09,2001,10,9,0.6699264
2001-10-10,2001,10,10,4.5061855
2001-10-11,2001,10,11,1.923874
2001-10-12,2001,10,12,2.9258728
2001-10-13,2001,10,13,0.5096048
2001-10-14,2001,10,14,2.490714
2001-10-15,2001,10,15,7.9531074
2001-10-16,2001,10,16,8.674547
2001-10-17,2001,10,17,10.867521
2001-10-18,2001,10,18,24.363174
2001-10-19,2001,10,19,7.6668115
2001-10-20,2001,10,20,2.9144287
2001-10-21,2001,10,21,3.2178907
2001-10-22,2001,10,22,10.415181
2001-10-23,2001,10,23,5.8975515
2001-10-24,2001,10,24,2.2559614
2001-10-25,2001,10,25,2.0212083
2001-10-26,2001,10,26,4.33442
2001-10-27,2001,10,27,11.096552
2001-10-28,2001,10,28,4.7581196
2001-10-29,2001,10,29,8.594394
2001-10-30,2001,10,30,9.791077
2001-10-31,2001,10,31,10.688484
2001-11-01,2001,11,1,17.304913
2001-11-02,2001,11,2,14.537647
2001-11-03,2001,11,3,6.5131335
2001-11-04,2001,11,4,4.9364862
2001-11-05,2001,11,5,1.9354522
2001-11-06,2001,11,6,0.9949058
2001-11-07,2001,11,7,0.65782666
2001-11-08,2001,11,8,0.07067621
2001-11-09,2001,11,9,2.3758264
2001-11-10,2001,11,10,5.0887165
2001-11-11,2001,11,11,2.500862
2001-11-12,2001,11,12,3.653437
2001-11-13,2001,11,13,6.127119
2001-11-14,2001,11,14,7.181838
2001-11-15,2001,11,15,6.284788
2001-11-16,2001,11,16,2.218157
2001-11-17,2001,11,17,0.76656044
2001-11-18,2001,11,18,2.4356246
2001-11-19,2001,11,19,6.9969893
2001-11-20,2001,11,20,8.927003
2001-11-21,2001,11,21,4.376516
2001-11-22,2001,11,22,4.9691052
2001-11-23,2001,11,23,2.4465024
2001-11-24,2001,11,24,5.6758823
2001-11-25,2001,11,25,8.96506
2001-11-26,2001,11,26,8.339852
2001-11-27,2001,11,27,11.101678
2001-11-28,2001,11,28,15.766337
2001-11-29,2001,11,29,13.401389
2001-11-30,2001,11,30,5.284205
2001-12-01,2001,12,1,9.837955
2001-12-02,2001,12,2,13.305277
2001-12-03,2001,12,3,8.61746
2001-12-04,2001,12,4,9.763986
2001-12-05,2001,12,5,5.219489
2001-12-06,2001,12,6,8.247614
2001-12-07,2001,12,7,10.073736
2001-12-08,2001,12,8,11.964575
2001-12-09,2001,12,9,7.1611853
2001-12-10,2001,12,10,6.1718373
2001-12-11,2001,12,11,1.5626103
2001-12-12,2001,12,12,4.923597
2001-12-13,2001,12,13,14.780045
2001-12-14,2001,12,14,4.775658
2001-12-15,2001,12,15,13.194323
2001-12-16,2001,12,16,4.932851
2001-12-17,2001,12,17,6.2689185
2001-12-18,2001,12,18,4.2948575
2001-12-19,2001,12,19,4.0452185
2001-12-20,2001,12,20,5.0530434
2001-12-21,2001,12,21,9.084389
2001-12-22,2001,12,22,3.310144
2001-12-23,2001,12,23,4.225522
2001-12-24,2001,12,24,5.219489
2001-12-25,2001,12,25,3.9527564
2001-12-26,2001,12,26,8.021071
2001-12-27,2001,12,27,7.151932
2001-12-28,2001,12,28,1.1603981
2001-12-29,2001,12,29,2.1220148
2001-12-30,2001,12,30,5.446017
2001-12-31,2001,12,31,7.206276
2002-01-01,2002,1,1,9.498
2002-01-02,2002,1,2,3.0759573
2002-01-03,2002,1,3,4.910201
2002-01-04,2002,1,4,2.3483634
2002-01-05,2002,1,5,7.594049
2002-01-06,2002,1,6,1.420334
2002-01-07,2002,1,7,7.158354
2002-01-08,2002,1,8,8.265003
2002-01-09,2002,1,9,4.3830276
2002-01-10,2002,1,10,4.670575
2002-01-11,2002,1,11,7.620186
2002-01-12,2002,1,12,5.515814
2002-01-13,2002,1,13,3.5639257
2002-01-14,2002,1,14,1.3419092
2002-01-15,2002,1,15,1.6294718
2002-01-16,2002,1,16,3.5247207
2002-01-17,2002,1,17,2.3919196
2002-01-18,2002,1,18,1.8473119
2002-01-19,2002,1,19,0.81036985
2002-01-20,2002,1,20,3.0367374
2002-01-21,2002,1,21,8.552551
2002-01-22,2002,1,22,5.0409136
2002-01-23,2002,1,23,0.44439733
2002-01-24,2002,1,24,0.8800924
2002-01-25,2002,1,25,0.22655725
2002-01-26,2002,1,26,0.5751103
2002-01-27,2002,1,27,0.5751103
2002-01-28,2002,1,28,0.12199581
2002-01-29,2002,1,29,1.7078966
2002-01-30,2002,1,30,2.7404726
2002-01-31,2002,1,31,2.274558
2002-02-01,2002,2,1,1.5712678
2002-02-02,2002,2,2,1.7270595
2002-02-03,2002,2,3,8.942485
2002-02-04,2002,2,4,13.869986
2002-02-05,2002,2,5,2.8042645
2002-02-06,2002,2,6,5.29249
2002-02-07,2002,2,7,7.090792
2002-02-08,2002,2,8,11.452972
2002-02-09,2002,2,9,9.458839
2002-02-10,2002,2,10,4.3977947
2002-02-11,2002,2,11,8.532986
2002-02-12,2002,2,12,3.792435
2002-02-13,2002,2,13,3.5520644
2002-02-14,2002,2,14,5.7999344
2002-02-15,2002,2,15,3.7968755
2002-02-16,2002,2,16,0.120177865
2002-02-17,2002,2,17,0.48962235
2002-02-18,2002,2,18,0.729993
2002-02-19,2002,2,19,2.4481564
2002-02-20,2002,2,20,0.9213984
2002-02-21,2002,2,21,0.92583895
2002-02-22,2002,2,22,0.9481013
2002-02-23,2002,2,23,7.2643757
2002-02-24,2002,2,24,0.6721318
