"","V1"
"20289",12.6431501497859
"20290",1.74358412475081
"20291",1.71529664968737
"20292",5.79410507336135
"20293",7.8256255269181
"20294",9.64041658965145
"20295",1.08861611206788
"20296",0
"20297",1.21844434826119
"20298",2.32127082672054
"20299",5.72167164695499
"20300",8.78504154352175
"20301",4.85208410351354
"20302",1.87951258859501
"20303",6.28569160224254
"20304",0
"20305",0
"20306",0
"20307",0
"20308",7.28849606367125
"20309",3.13234193771615
"20310",1.82764038089674
"20311",2.62296098421292
"20312",9.15065846717031
"20313",5.14897236578011
"20314",2.89998506301205
"20315",3.08799221798539
"20316",5.40711200987825
"20317",2.87502943422524
"20318",1.6483813174696
"20319",2.27539866696977
"20320",3.8794720443036
"20321",0
"20322",0
"20323",0
"20324",1.15727875766366
"20325",1.34311097122227
"20326",2.85764299345292
"20327",1.1063097794825
"20328",0
"20329",0
"20330",0
"20331",0
"20332",0
"20333",1.04284287981168
"20334",2.37162901005206
"20335",11.9188683918567
"20336",4.31000338237035
"20337",6.79095736322678
"20338",4.38918566509678
"20339",0
"20340",0
"20341",1.74260564964435
"20342",4.64085016776836
"20343",5.52540652909526
"20344",2.78080622320376
"20345",0
"20346",2.23386686523159
"20347",4.07599773869888
"20348",2.97746422945838
"20349",4.61475224114355
"20350",13.6377945543438
"20351",5.44231052490124
"20352",0
"20353",0
"20354",3.18250297976729
"20355",3.63368520933873
"20356",4.52617422572225
"20357",8.32582882372017
"20358",5.87497851447958
"20359",7.76976630156684
"20360",8.62247581689298
"20361",7.59600768128272
"20362",15.3353331370372
"20363",8.31889970480738
"20364",0
"20365",0
"20366",0
"20367",5.15210461768512
"20368",10.8639023361887
"20369",13.7723597222421
"20370",18.9776281451745
"20371",17.7435053759032
"20372",8.21362257535966
"20373",8.12311030159114
"20374",6.90250236636761
"20375",5.42588719349573
"20376",1.70118787208436
"20377",8.88540365012165
"20378",6.40789117877732
"20379",6.24621384148288
"20380",2.93360164531466
"20381",1.15463959145586
"20382",3.56777658867481
"20383",1.7832090672337
"20384",3.64658312733226
"20385",6.8936201081944
"20386",4.97272621824994
"20387",4.31899385712383
"20388",0
"20389",1.54550632994897
"20390",2.14960073048646
"20391",0
"20392",1.62436663119063
"20393",6.34419743795608
"20394",3.48156789481371
"20395",1.63262309625746
"20396",4.08807512843388
"20397",0
"20398",2.4385286955911
"20399",12.1370213370828
"20400",10.4464373137635
"20401",10.3733371005838
"20402",11.2512207818216
"20403",2.25385060804479
"20404",2.39295365204569
"20405",0
"20406",6.45892433714484
"20407",11.7105754002394
"20408",15.2699532220853
"20409",14.1153233790933
"20410",11.7290678387573
"20411",9.76128979570497
"20412",7.03876969848809
"20413",5.40719199446161
"20414",3.92651198727834
"20415",5.19634565823505
"20416",4.50957375556981
"20417",3.24505217462492
"20418",0
"20419",0
"20420",0
"20421",0
"20422",0
"20423",0
"20424",0
"20425",0
"20426",0
"20427",3.39868498424694
"20428",2.33409199640024
"20429",2.85859050225283
"20430",0
"20431",2.1640394757685
"20432",3.57483464579503
"20433",18.3362396012742
"20434",14.7586257660431
"20435",5.569738350826
"20436",0
"20437",2.25512434136657
"20438",7.62077978423299
"20439",9.74164425202596
"20440",7.9039392272002
"20441",11.8009640000059
"20442",10.4377004341505
"20443",2.6893536829288
"20444",0
"20445",0
"20446",4.43338295949464
"20447",3.42315672085656
"20448",0
"20449",0
"20450",0
"20451",0
"20452",0
"20453",0
"20454",0
"20455",0
"20456",0
"20457",6.31279706342499
"20458",5.4586520698706
"20459",2.35175902673477
"20460",2.00163172960201
"20461",4.47797218922637
"20462",2.25973951971753
"20463",0
"20464",0
"20465",3.09506615273591
"20466",0
"20467",0
"20468",0
"20469",0
"20470",0
"20471",0
"20472",0
"20473",0
"20474",0
"20475",0
"20476",3.84470804965021
"20477",7.08689150257996
"20478",6.58723139316711
"20479",8.20490367471195
"20480",12.2194657903814
"20481",11.2794103808719
"20482",6.74051880790729
"20483",10.8164087668273
"20484",16.1094474069435
"20485",18.3226200042553
"20486",13.4927300932708
"20487",8.55716422667774
"20488",0
"20489",4.27804172411817
"20490",2.79454981380735
"20491",0
"20492",0
"20493",0
"20494",0
"20495",0
"20496",0
"20497",12.4243803837075
"20498",2.34300751354981
"20499",3.74355750827152
"20500",6.15860611433106
"20501",12.8852862631995
"20502",12.8323539876048
"20503",11.5141773426064
"20504",21.455251446456
"20505",7.71227204477682
"20506",4.88735541397837
"20507",0
"20508",2.07097222350676
"20509",0
"20510",0
"20511",0
"20512",0
"20513",4.73044410010547
"20514",6.5718598914349
"20515",2.61736055911088
"20516",3.46191673382168
"20517",4.60221896895931
"20518",2.94107193276414
"20519",2.53135162765823
"20520",3.25258246784508
"20521",1.551078935564
"20522",0
"20523",0
"20524",1.56224367776342
"20525",0
"20526",21.8193598089264
"20527",5.61600194218307
"20528",0
"20529",0
"20530",0
"20531",9.57718943700127
"20532",0
"20533",0
"20534",0
"20535",8.14392959656359
"20536",0
"20537",0
"20538",0
"20539",0
"20540",0
"20541",0
"20542",2.02391916489771
"20543",10.9181274162654
"20544",5.39557220283764
"20545",8.09249217591693
"20546",4.98941058349877
"20547",16.3692265825323
"20548",16.3177300697718
"20549",26.0726462562977
"20550",16.6517345113296
"20551",0
"20552",0
"20553",6.01892510419378
"20554",2.62534161421708
"20555",0
"20556",2.83561886828093
"20557",6.06940014876191
"20558",7.84325815014311
"20559",10.9913252597787
"20560",8.86939527882562
"20561",2.8460150530746
"20562",1.8022260637831
"20563",0
"20564",0
"20565",0
"20566",0
"20567",0
"20568",3.11413832019082
"20569",2.36965620218647
"20570",1.88133353528046
"20571",1.44999598257665
"20572",2.4032294733338
"20573",2.66572875958418
"20574",4.52541237769304
"20575",0
"20576",0
"20577",6.91443109864105
"20578",2.61122944461547
"20579",5.38635040687762
"20580",13.3765806408034
"20581",1.44889960799237
"20582",5.156286126869
"20583",5.70564145027934
"20584",2.37686841971085
"20585",5.16993368844675
"20586",1.79101784672929
"20587",0
"20588",1.89773541046546
"20589",0
"20590",0
"20591",0
"20592",1.15980875631348
"20593",0
"20594",0
"20595",0
"20596",1.03490385527842
"20597",0
"20598",2.95822256191146
"20599",1.65252728249858
"20600",2.6320993806351
"20601",1.5553581099614
"20602",0
"20603",0
"20604",0
"20605",1.94978847953351
"20606",0
"20607",0
"20608",0
"20609",0
"20610",2.7687017228017
"20611",4.89641926151469
"20612",8.27169799139284
"20613",4.80823341450676
"20614",3.56770708368942
"20615",7.31341385192348
"20616",1.59760039464992
"20617",2.38888571724807
"20618",3.79955742216876
"20619",7.68389303732697
"20620",1.05579020510993
"20621",0
"20622",0
"20623",2.01033118368517
"20624",0
"20625",0
"20626",1.67836911046103
"20627",13.1726351436104
"20628",9.6541711866033
"20629",1.46742815811673
"20630",0
"20631",0
"20632",2.31996286111119
"20633",1.29376725168533
"20634",0
"20635",0
"20636",0
"20637",3.04786018390777
"20638",0
"20639",1.63777090438118
"20640",1.40839816595998
"20641",0
"20642",0
"20643",1.04587955836527
"20644",2.64316275729672
"20645",12.9287496249646
"20646",2.66596947873812
"20647",0
"20648",1.07155730697847
"20649",2.140418048446
"20650",0
"20651",2.39651991934949
"20652",1.46094275699071
"20653",3.00611852083526
"20654",0
"20655",7.82102064226432
"20656",3.47986642758753
"20657",0
"20658",0
"20659",2.75891346478402
"20660",2.31297425771806
"20661",3.89628881316219
"20662",2.19348343047994
"20663",1.03946453178928
"20664",1.42149422051852
"20665",0
"20666",2.3416982249179
"20667",6.02886926404292
"20668",1.8825545835958
"20669",2.63767989122114
"20670",0
"20671",0
"20672",0
"20673",0
"20674",2.32028109990472
"20675",2.60251283699145
"20676",2.12400366561317
"20677",2.02312429904526
"20678",3.83754239865892
"20679",2.19264911493777
"20680",1.51992063154183
"20681",0
"20682",1.51976759184374
"20683",0
"20684",3.73059399141907
"20685",5.04676996522183
"20686",2.80867247476667
"20687",6.19762182388965
"20688",1.71626780358964
"20689",0
"20690",0
"20691",4.94125305767119
"20692",6.26057045336839
"20693",2.14014308272041
"20694",0
"20695",0
"20696",0
"20697",1.67338899024817
"20698",0
"20699",0
"20700",0
"20701",0
"20702",0
"20703",0
"20704",2.80118290388132
"20705",6.78032908080332
"20706",4.30061106725157
"20707",0
"20708",0
"20709",0
"20710",0
"20711",0
"20712",0
"20713",2.16997475661614
"20714",6.05508318577522
"20715",11.4111340967633
"20716",4.97005327418188
"20717",4.68505544200397
"20718",0
"20719",4.01857394417436
"20720",10.242160679537
"20721",17.4872149363852
"20722",8.17841126156217
"20723",8.34342093579713
"20724",3.76205579868855
"20725",18.6906970452139
"20726",28.8696216127316
"20727",2.85866505274582
"20728",1.09145228127466
"20729",2.89512247708341
"20730",6.94238265194224
"20731",15.5566957804318
"20732",4.99131398694928
"20733",3.99551390596583
"20734",10.2967707029758
"20735",8.29494290324083
"20736",11.5274341414545
"20737",8.91191023464549
"20738",9.31329566665987
"20739",8.62322653258246
"20740",9.66403709609895
"20741",12.2260781989037
"20742",13.247588959751
"20743",14.9554176816219
"20744",9.47541727876342
"20745",0
"20746",2.93164309504637
"20747",7.43205246669227
"20748",2.61777977646286
"20749",7.55319499012687
"20750",2.74226994132069
"20751",3.72383730018497
"20752",6.27722717552201
"20753",5.82036905288821
"20754",2.18206075331052
"20755",6.12530248648574
"20756",1.80788656542634
"20757",1.46622164052023
"20758",9.46910103186637
"20759",2.68785507022862
"20760",1.24141923122084
"20761",1.68345334249497
"20762",4.32029779914069
"20763",0
"20764",0
"20765",6.32226690118527
"20766",4.21441457451279
"20767",7.48454586606448
"20768",8.16452878422855
"20769",9.080014178705
"20770",7.50889193995467
"20771",6.37563168315466
"20772",1.72692594894591
"20773",0
"20774",1.7534056854984
"20775",4.22098462073329
"20776",2.522212427482
"20777",2.6623073957284
"20778",2.15297391684592
"20779",6.52514900325761
"20780",2.86275036374222
"20781",0
"20782",1.96080000021579
"20783",12.1508252695896
"20784",9.92895484074719
"20785",1.98788416116091
"20786",7.69001908736676
"20787",11.8746959162419
"20788",2.53190037805001
"20789",4.48382855894532
"20790",3.57246412192574
"20791",0
"20792",0
"20793",0
"20794",0
"20795",0
"20796",0
"20797",0
"20798",0
"20799",0
"20800",4.29148618588145
"20801",8.37654792205334
"20802",3.85124589849596
"20803",4.05593376674423
"20804",9.27324989100995
"20805",0
"20806",0
"20807",0
"20808",0
"20809",0
"20810",0
"20811",0
"20812",0
"20813",0
"20814",0
"20815",0
"20816",0
"20817",0
"20818",0
"20819",0
"20820",0
"20821",0
"20822",0
"20823",0
"20824",3.43811890627268
"20825",8.2976743540877
"20826",15.7444967467287
"20827",0
"20828",2.80892108127065
"20829",3.77303723013943
"20830",6.02111644187211
"20831",11.885301497177
"20832",13.9882304678844
"20833",4.72151334602784
"20834",9.98052872346953
"20835",9.93543281836346
"20836",5.14167907941295
"20837",7.8403748597905
"20838",2.13758955930359
"20839",6.99268777581396
"20840",0
"20841",0
"20842",0
"20843",0
"20844",0
"20845",0
"20846",2.63270686200294
"20847",1.9208142295272
"20848",2.05662656236921
"20849",2.242392220592
"20850",9.60652675908202
"20851",3.59207183515061
"20852",8.64288345994061
"20853",6.46359698194281
"20854",2.71585444427955
"20855",2.42671806100402
"20856",8.12245636557356
"20857",12.0348384952872
"20858",19.6461218849716
"20859",9.04589531707826
"20860",8.61404869123901
"20861",2.35318590862104
"20862",3.67580107983133
"20863",7.03313639883919
"20864",4.80431808624588
"20865",1.96035541680393
"20866",0
"20867",0
"20868",0
"20869",0
"20870",6.06289048782971
"20871",4.7235322408196
"20872",1.65264533670148
"20873",7.9246991734697
"20874",8.52523991291541
"20875",3.1382365833011
"20876",1.88080228210582
"20877",0
"20878",1.516933845039
"20879",6.64749936905889
"20880",11.009388981346
"20881",10.1953745471511
"20882",8.54090951335905
"20883",8.53557707074388
"20884",12.8650185778281
"20885",9.81322855542066
"20886",11.2357485116125
"20887",4.98894505703009
"20888",8.66716876492537
"20889",0
"20890",0
"20891",0
"20892",0
"20893",1.71182186139141
"20894",1.55078103659871
"20895",12.5944892158055
"20896",10.8004059078353
"20897",5.75256493073844
"20898",5.1787722610553
"20899",13.4234493979687
"20900",6.20343449634209
"20901",19.66884609428
"20902",5.14505330972122
"20903",3.56596023499624
"20904",10.8848303560708
"20905",7.25976761323308
"20906",9.53515311751501
"20907",11.3736475731416
"20908",29.6368973760552
"20909",4.11994981655465
"20910",8.24611795495192
"20911",1.96946032159317
"20912",0
"20913",3.29060721791274
"20914",0
"20915",0
"20916",15.4762468255361
"20917",7.17413730362171
"20918",5.05293793094215
"20919",6.82965917979523
"20920",8.9169074826781
"20921",8.37560749139244
"20922",14.7247107300586
"20923",8.31434838451568
"20924",1.69092791904766
"20925",6.4070892576782
"20926",6.22747328589021
"20927",9.24087464490317
"20928",11.573353333579
"20929",3.65704817586326
"20930",2.45368691382555
"20931",2.34921027431843
"20932",3.05193956841553
"20933",1.01087732626935
"20934",6.94674448172045
"20935",1.71276140643437
"20936",4.49929165967118
"20937",7.10530653905147
"20938",10.1059269885671
"20939",6.98439048977831
"20940",10.7473224622462
"20941",4.23396811351714
"20942",1.37489384225279
"20943",1.2551539625661
"20944",2.12256500354664
"20945",0
"20946",0
"20947",9.28704874662079
"20948",3.64440192007855
"20949",1.09582070985931
"20950",4.01498031076797
"20951",2.8622805338306
"20952",2.54211944523697
"20953",1.08376317289925
"20954",2.08072874833118
"20955",6.44300823668608
"20956",3.93786445072777
"20957",2.44648498869974
"20958",0
"20959",0
"20960",0
"20961",0
"20962",0
"20963",1.38270709808747
"20964",2.57891218305017
"20965",1.17330585522686
"20966",1.36565064073074
"20967",1.789672050108
"20968",1.87548098510315
"20969",1.77105451469673
"20970",0
"20971",1.07143712279742
"20972",0
"20973",0
"20974",1.25743811877275
"20975",3.88891809038384
"20976",1.54981009512856
"20977",1.22994854329076
"20978",1.4898820230932
"20979",2.32683265285767
"20980",2.37450209719279
"20981",0
"20982",0
"20983",0
"20984",0
"20985",0
"20986",0
"20987",1.09126834561243
"20988",0
"20989",0
"20990",0
"20991",0
"20992",0
"20993",1.03146950264654
"20994",0
"20995",2.08673922782337
"20996",0
"20997",0
"20998",3.17911956532165
"20999",4.11437488854102
"21000",1.12284922555885
"21001",5.87610763578689
"21002",0
"21003",0
"21004",0
"21005",0
"21006",5.79245068322366
"21007",2.94912372929437
"21008",0
"21009",3.13148667366325
"21010",4.04556467693342
"21011",0
"21012",0
"21013",1.03408945222767
"21014",4.05404193055634
"21015",4.72751537933105
"21016",4.26120670609182
"21017",2.6303008230212
"21018",0
"21019",4.88421244528811
"21020",1.81311629999591
"21021",3.69068621358672
"21022",1.51437836519222
"21023",1.4728640331939
"21024",0
"21025",2.00444371706391
"21026",0
"21027",0
"21028",0
"21029",1.10264921594803
"21030",1.09799081238482
"21031",0
"21032",0
"21033",0
"21034",1.77256073578427
"21035",0
"21036",0
"21037",1.33115891134955
"21038",3.20360260361066
"21039",4.59011649717523
"21040",2.58465909726633
"21041",3.46099184405416
"21042",3.39449426727148
"21043",2.88471288178322
"21044",0
"21045",0
"21046",0
"21047",2.57697583487165
"21048",2.16183962656371
"21049",1.84044113653377
"21050",0
"21051",0
"21052",0
"21053",1.20448194589558
"21054",1.61272033499709
"21055",0
"21056",0
"21057",0
"21058",0
"21059",2.58096339073269
"21060",4.82947345959353
"21061",5.8518264688072
"21062",7.07495075107554
"21063",7.33135476934427
"21064",2.46496435104437
"21065",0
"21066",0
"21067",0
"21068",0
"21069",0
"21070",0
"21071",0
"21072",0
"21073",0
"21074",0
"21075",2.25438692631243
"21076",4.98008467834447
"21077",4.58783649534455
"21078",1.10677776900815
"21079",1.70223590534012
"21080",9.23149155281709
"21081",2.93734690019491
"21082",9.0019062480191
"21083",5.04917807903606
"21084",0
"21085",0
"21086",0
"21087",6.76218441137419
"21088",8.03002500795299
"21089",2.90978680326437
"21090",0
"21091",0
"21092",3.16815821725682
"21093",7.20619213474889
"21094",14.4916967610067
"21095",16.2427106542187
"21096",11.3070801642862
"21097",9.66848791457782
"21098",5.00612907911659
"21099",6.67050751478681
"21100",8.74534830817822
"21101",7.73157987359368
"21102",6.03865557099242
"21103",7.95679646354243
"21104",3.53866599682042
"21105",4.49049609717961
"21106",4.09057226146925
"21107",1.69293506291767
"21108",10.0017098393935
"21109",19.5275085150264
"21110",11.4633743894879
"21111",14.5424133881633
"21112",17.0589851471961
"21113",13.6875206588266
"21114",5.12638064501186
"21115",11.0753289389972
"21116",3.42304201633811
"21117",2.8793755675559
"21118",1.74463326629923
"21119",0
"21120",2.12339126777527
"21121",4.79464806583698
"21122",7.0711363607233
"21123",6.12326621920033
"21124",4.12205593573019
"21125",4.17726722011849
"21126",0
"21127",1.23384900995845
"21128",4.58587603502161
"21129",5.16392995060127
"21130",2.85284502185296
"21131",6.66862682474691
"21132",8.66263760944694
"21133",2.8611360278726
"21134",7.45780815462417
"21135",16.8964747371725
"21136",12.2347750092817
"21137",7.35661485483387
"21138",8.78742711952945
"21139",0
"21140",2.29535793559168
"21141",9.85037766256124
"21142",6.88865819651076
"21143",14.2313299868397
"21144",5.05197006709228
"21145",5.76671305608881
"21146",2.1749931304229
"21147",4.75214989095552
"21148",0
"21149",2.54367082305665
"21150",0
"21151",7.00932186013089
"21152",4.16855334842956
"21153",2.80792896500202
"21154",2.59091777351807
"21155",0
"21156",4.49785813339464
"21157",0
"21158",0
"21159",0
"21160",0
"21161",0
"21162",0
"21163",0
"21164",3.49934564743474
"21165",3.06386210946262
"21166",2.07235862081123
"21167",0
"21168",0
"21169",0
"21170",2.43299041425327
"21171",9.88977518375557
"21172",12.4200175329721
"21173",13.9829153796677
"21174",9.79807154231091
"21175",2.47193675214299
"21176",0
"21177",0
"21178",4.66954959039518
"21179",0
"21180",0
"21181",3.86725842328589
"21182",2.64854679987451
"21183",0
"21184",0
"21185",0
"21186",0
"21187",7.97832878280388
"21188",10.318958441551
"21189",11.3651534645361
"21190",4.31861481714164
"21191",2.12300558512699
"21192",0
"21193",3.85870296147405
"21194",13.1004849049432
"21195",2.53160153548619
"21196",0
"21197",0
"21198",0
"21199",0
"21200",0
"21201",5.81115228053876
"21202",0
"21203",2.01757967797692
"21204",0
"21205",0
"21206",3.39187582595275
"21207",12.48616981926
"21208",6.79366756277451
"21209",11.5289079132309
"21210",4.85152413047239
"21211",11.6051505921355
"21212",10.2578696923644
"21213",12.9943821765738
"21214",8.39209205056719
"21215",7.02970581262713
"21216",12.6728166366609
"21217",0
"21218",6.11361092686473
"21219",16.7524962295611
"21220",4.91987141673624
"21221",0
"21222",3.9054179724753
"21223",3.35349981168035
"21224",2.37517351468488
"21225",2.64856940919924
"21226",0
"21227",1.60801982761354
"21228",3.39611698366243
"21229",8.4960388821647
"21230",9.41400287392029
"21231",2.60580997443892
"21232",0
"21233",0
"21234",0
"21235",2.51347004533017
"21236",0
"21237",0
"21238",0
"21239",0
"21240",24.3009653121916
"21241",19.5279956372816
"21242",0
"21243",4.14893328068979
"21244",3.08270153394902
"21245",8.9978731410508
"21246",14.9584779045473
"21247",6.16826231145692
"21248",7.73917825162196
"21249",11.3174283351546
"21250",3.03895574180375
"21251",0
"21252",9.53752360914188
"21253",16.6524510184594
"21254",14.699008716737
"21255",16.0457195151241
"21256",0
"21257",7.07591558850908
"21258",3.85017196356715
"21259",9.96597756513124
"21260",2.74242134245819
"21261",0
"21262",2.22194318957208
"21263",12.0375925152043
"21264",19.039652697904
"21265",3.2435877029162
"21266",9.83055303279204
"21267",9.6557384985223
"21268",22.5184321297596
"21269",12.2005957948527
"21270",20.0943159279549
"21271",3.40524040536082
"21272",3.22411809892474
"21273",0
"21274",0
"21275",8.4245693423012
"21276",19.5118855822088
"21277",16.4209657497087
"21278",34.1979106620497
"21279",26.7539956559284
"21280",14.0161236068049
"21281",4.05819930694759
"21282",8.21197297459661
"21283",4.35793754047011
"21284",7.75943299769119
"21285",10.581395317387
"21286",3.91972912782406
"21287",7.85904579959873
"21288",10.5776766497894
"21289",10.6272243014277
"21290",0
"21291",1.29465709278152
"21292",1.04655160985766
"21293",7.79758547827612
"21294",0
"21295",1.26204547013253
"21296",8.83771293852548
"21297",0
"21298",0
"21299",0
"21300",4.335102569141
"21301",6.10562435843156
"21302",4.76077906814942
"21303",1.43236834444391
"21304",0
"21305",3.09641488805308
"21306",1.97018316758818
"21307",0
"21308",0
"21309",2.73521896825144
"21310",2.91699546033684
"21311",2.30993794688084
"21312",0
"21313",0
"21314",0
"21315",0
"21316",1.12321555759127
"21317",1.73019321101332
"21318",2.18170083761159
"21319",1.70385377425427
"21320",1.08979865017815
"21321",0
"21322",5.5254672420776
"21323",5.47751695536562
"21324",6.39633081599387
"21325",2.05666481247742
"21326",3.96334537282834
"21327",3.34811717548547
"21328",2.26639135647418
"21329",2.758061320864
"21330",1.0332643986187
"21331",2.1827830786062
"21332",0
"21333",6.8924684159418
"21334",0
"21335",0
"21336",0
"21337",0
"21338",1.93341715143818
"21339",5.1389010401713
"21340",4.12712091217615
"21341",5.28757208122183
"21342",8.57334281503461
"21343",6.98739361012354
"21344",1.03474369220483
"21345",0
"21346",1.19750604872535
"21347",5.42959191546882
"21348",3.27412081023065
"21349",5.12865020809159
"21350",0
"21351",1.39717325897869
"21352",1.47081828731876
"21353",0
"21354",1.04087374570849
"21355",0
"21356",0
"21357",0
"21358",0
"21359",2.18978721853383
"21360",3.65501346300346
"21361",4.15579389639329
"21362",0
"21363",0
"21364",0
"21365",0
"21366",0
"21367",0
"21368",0
"21369",1.37814636329824
"21370",2.44353472660308
"21371",4.33536302156582
"21372",1.5109164582855
"21373",0
"21374",4.62448420331764
"21375",4.24970925059987
"21376",1.78497581719212
"21377",0
"21378",0
"21379",1.58707872121857
"21380",1.60182806865035
"21381",1.59837082553334
"21382",1.50966967960779
"21383",0
"21384",0
"21385",1.04889895349623
"21386",2.08058569892523
"21387",1.11019269327728
"21388",1.61668053574346
"21389",3.72271912800151
"21390",3.50298410543572
"21391",0
"21392",0
"21393",0
"21394",4.33664764058278
"21395",2.57814874280909
"21396",4.25984614314654
"21397",1.32301095153757
"21398",0
"21399",2.51689615362743
"21400",0
"21401",0
"21402",1.01125708402766
"21403",0
"21404",1.12987012754803
"21405",1.13168590583094
"21406",4.81320013943604
"21407",7.69060902382764
"21408",1.90773584648224
"21409",1.75525022046697
"21410",1.38311665324268
"21411",0
"21412",0
"21413",0
"21414",0
"21415",0
"21416",1.08320128457483
"21417",0
"21418",1.756680040066
"21419",2.15791530431627
"21420",0
"21421",0
"21422",7.7410827181367
"21423",4.40671638483599
"21424",6.85502176559577
"21425",3.5337608309064
"21426",4.8066016553702
"21427",1.06164312937573
"21428",9.91711680623082
"21429",2.79317218070109
"21430",3.38702991737237
"21431",3.41413321029621
"21432",4.2994458507795
"21433",5.35165000391809
"21434",7.82522221550687
"21435",6.37177290403987
"21436",3.30561164595383
"21437",2.59523370702958
"21438",1.87303598421153
"21439",1.3097258686401
"21440",0
"21441",5.37380912618809
"21442",5.79388624809052
"21443",2.63218259333046
"21444",0
"21445",0
"21446",3.74901817274972
"21447",4.24891253120447
"21448",5.42349997000091
"21449",4.11918408383753
"21450",4.55842472055357
"21451",10.6285737754977
"21452",10.4213604337876
"21453",10.5956089772267
"21454",4.59625285144941
"21455",5.33877330439898
"21456",16.452527241579
"21457",15.2833231388146
"21458",13.293386637459
"21459",11.6791743307364
"21460",10.8165429632996
"21461",4.76783434758526
"21462",11.691990413445
"21463",11.5303945628207
"21464",4.70575464418254
"21465",10.7577576692686
"21466",10.1756787672536
"21467",5.5562921375033
"21468",8.3903152515134
"21469",9.02746424796876
"21470",6.92166400458931
"21471",1.84166061132549
"21472",10.7872890645356
"21473",7.30756004943706
"21474",8.48568822048732
"21475",14.594490805155
"21476",13.2223738563878
"21477",0
"21478",1.52374186976639
"21479",1.0124646058518
"21480",0
"21481",0
"21482",3.77933712955005
"21483",13.8637648786896
"21484",7.04710316953572
"21485",4.61612400659266
"21486",6.33363952688531
"21487",3.40323403601533
"21488",3.46193479596224
"21489",1.32594181894197
"21490",0
"21491",3.64756415270424
"21492",0
"21493",7.56974310302418
"21494",6.17885099573202
"21495",9.62006838119644
"21496",1.41887628594391
"21497",2.10015712736846
"21498",4.04123698217193
"21499",0
"21500",2.03344335588605
"21501",5.11418113894841
"21502",2.97357434442442
"21503",0
"21504",0
"21505",0
"21506",0
"21507",0
"21508",2.59702151447101
"21509",1.89581056408193
"21510",0
"21511",0
"21512",0
"21513",0
"21514",0
"21515",0
"21516",0
"21517",0
"21518",4.58674352973454
"21519",11.8721539861865
"21520",13.3994910207673
"21521",11.0050437976185
"21522",5.73848381831873
"21523",0
"21524",0
"21525",0
"21526",0
"21527",0
"21528",0
"21529",0
"21530",0
"21531",0
"21532",0
"21533",0
"21534",0
"21535",0
"21536",0
"21537",0
"21538",3.14215186916684
"21539",0
"21540",0
"21541",0
"21542",0
"21543",0
"21544",0
"21545",0
"21546",0
"21547",0
"21548",0
"21549",0
"21550",0
"21551",0
"21552",0
"21553",0
"21554",0
"21555",0
"21556",0
"21557",0
"21558",0
"21559",0
"21560",0
"21561",0
"21562",5.00462123667647
"21563",5.12895700594755
"21564",4.37021787704227
"21565",2.18615785770564
"21566",4.41154397398726
"21567",6.00986355631967
"21568",12.8249857171676
"21569",3.35377209211084
"21570",2.1773731151784
"21571",0
"21572",0
"21573",6.27736896918134
"21574",5.37901211213941
"21575",3.86304581126702
"21576",0
"21577",0
"21578",0
"21579",0
"21580",0
"21581",0
"21582",0
"21583",0
"21584",0
"21585",0
"21586",0
"21587",2.38822834660194
"21588",2.12310204602508
"21589",0
"21590",0
"21591",0
"21592",4.98026217838855
"21593",12.8613330846309
"21594",5.12034656495534
"21595",15.0495838884037
"21596",2.01786561435393
"21597",0
"21598",0
"21599",0
"21600",0
"21601",0
"21602",0
"21603",13.2762722885617
"21604",5.74534200127176
"21605",11.3867021556577
"21606",10.9955999979373
"21607",9.06200109655491
"21608",10.7010057013135
"21609",13.2473024420671
"21610",11.9510004125931
"21611",14.7716959498883
"21612",21.5921841084336
"21613",13.204900619593
"21614",8.38411530252263
"21615",0
"21616",3.05849298593278
"21617",0
"21618",8.0208371629773
"21619",4.38586632781298
"21620",3.48922199185949
"21621",3.80725635533942
"21622",1.37731403968542
"21623",0
"21624",0
"21625",4.75123979682963
"21626",17.7125362639514
"21627",12.2050459355124
"21628",14.3854581152088
"21629",7.25996801532506
"21630",7.23566322538174
"21631",4.44942498225243
"21632",19.4785073027143
"21633",18.3850187805082
"21634",23.7021628410501
"21635",39.2799806574686
"21636",8.81518682544417
"21637",8.68941499773541
"21638",0
"21639",2.8880104518744
"21640",1.88425291149997
"21641",0
"21642",5.63515438660745
"21643",1.39407198154891
"21644",0
"21645",0
"21646",2.67166911361504
"21647",13.4699778964855
"21648",16.4224992168354
"21649",11.3899817752818
"21650",4.09099919622815
"21651",6.44487300617494
"21652",24.9485661316803
"21653",6.86102399742397
"21654",3.62748722786572
"21655",11.2888860788466
"21656",8.90487791464947
"21657",8.41387733976344
"21658",2.87476154998665
"21659",3.96295919793287
"21660",3.84108209911061
"21661",0
"21662",0
"21663",0
"21664",5.46814087906276
"21665",5.82002702394782
"21666",3.67656061447667
"21667",7.79083958800696
"21668",14.3477274997502
"21669",9.07589094671297
"21670",4.23866818913184
"21671",9.6522918886306
"21672",3.92198958508935
"21673",3.55316544413469
"21674",1.58185331165087
"21675",0
"21676",0
"21677",1.42838332212056
"21678",1.00288368609107
"21679",11.7958395774705
"21680",3.08658738526872
"21681",3.95857829325686
"21682",6.54002910001965
"21683",2.26757024328277
"21684",2.62379546629066
"21685",2.40047504744103
"21686",2.56763295605858
"21687",9.45840179727999
"21688",4.20671687675932
"21689",2.79066662115985
"21690",0
"21691",0
